,TYPE,YEAR,MONTH,HUNDRED_BLOCK,h_block,full_address,lat,lon,lat_offset,lon_offset,cid
17882,Commercial BE,2007,11,1XX E 15TH AVE,100 E 15TH AVE,"100 E 15TH AVE , Vancouver, BC, Canada",49.2573851,-123.1029311,49.25782735,-123.1025941,4
17883,Commercial BE,2007,11,15XX W 8TH AVE,1500 W 8TH AVE,"1500 W 8TH AVE , Vancouver, BC, Canada",49.2643951,-123.1387601,49.26480041,-123.1386374,4
17884,Commercial BE,2007,11,17XX VENABLES ST,1700 VENABLES ST,"1700 VENABLES ST , Vancouver, BC, Canada",49.2765351,-123.0692898,49.27677633,-123.0689934,4
17885,Commercial BE,2007,11,1XX BLOOD ALLEY SQ,100 BLOOD ALLEY SQ,"100 BLOOD ALLEY SQ , Vancouver, BC, Canada",49.2828861,-123.1052761,49.28313063,-123.1048785,4
17886,Commercial BE,2007,11,18XX COMMERCIAL DR,1800 COMMERCIAL DR,"1800 COMMERCIAL DR , Vancouver, BC, Canada",49.2685675,-123.0695151,49.26905611,-123.0690616,4
17887,Commercial BE,2007,11,1XX E 15TH AVE,100 E 15TH AVE,"100 E 15TH AVE , Vancouver, BC, Canada",49.2573851,-123.1029311,49.25753109,-123.1027717,4
17888,Commercial BE,2007,11,1XX POWELL ST,100 POWELL ST,"100 POWELL ST , Vancouver, BC, Canada",49.28297,-123.10184,49.28343182,-123.1016885,4
17889,Commercial BE,2007,11,10XX COMOX ST,1000 COMO0 ST,"1000 COMO0 ST , Vancouver, BC, Canada",49.2804156,-123.1272394,49.28083357,-123.1268184,4
17890,Commercial BE,2007,11,12XX GRANVILLE ST,1200 GRANVILLE ST,"1200 GRANVILLE ST , Vancouver, BC, Canada",49.2769284,-123.1262661,49.27715448,-123.1260977,4
17891,Commercial BE,2007,11,14XX COMMERCIAL DR,1400 COMMERCIAL DR,"1400 COMMERCIAL DR , Vancouver, BC, Canada",49.2719491,-123.0694551,49.2722499,-123.0690581,4
17892,Commercial BE,2007,11,34XX MAIN ST,3400 MAIN ST,"3400 MAIN ST , Vancouver, BC, Canada",49.2549518,-123.1008762,49.25515689,-123.1005477,4
17893,Commercial BE,2007,11,7XX HELMCKEN ST,700 HELMCKEN ST,"700 HELMCKEN ST , Vancouver, BC, Canada",49.2781753,-123.1248383,49.27829878,-123.1245241,4
17894,Commercial BE,2007,11,4XX ROBSON ST,400 ROBSON ST,"400 ROBSON ST , Vancouver, BC, Canada",49.2794265,-123.1170928,49.27953562,-123.1166737,4
17895,Commercial BE,2007,11,13XX W 10TH AVE,1300 W 10TH AVE,"1300 W 10TH AVE , Vancouver, BC, Canada",49.2624251,-123.1339541,49.26260683,-123.1335005,4
17896,Commercial BE,2007,11,2XX CARRALL ST,200 CARRALL ST,"200 CARRALL ST , Vancouver, BC, Canada",49.2831513,-123.1040742,49.28364276,-123.1039561,4
17897,Commercial BE,2007,11,5XX E BROADWAY AVE,500 E BROADWAY AVE,"500 E BROADWAY AVE , Vancouver, BC, Canada",49.2623449,-123.0927405,49.26275004,-123.092373,4
17898,Commercial BE,2007,11,10XX BURRARD ST,1000 BURRARD ST,"1000 BURRARD ST , Vancouver, BC, Canada",49.27986,-123.12661,49.28005292,-123.1262591,4
17899,Commercial BE,2007,11,3XX W CORDOVA ST,300 W CORDOVA ST,"300 W CORDOVA ST , Vancouver, BC, Canada",49.2834866,-123.109353,49.28393825,-123.1091834,4
17900,Commercial BE,2007,11,1XX E 3RD AVE,100 E 3RD AVE,"100 E 3RD AVE , Vancouver, BC, Canada",49.2681151,-123.1025304,49.26829016,-123.1020952,4
17901,Commercial BE,2007,11,34XX KINGSWAY AVE,3400 KINGSWAY AVE,"3400 KINGSWAY AVE , Vancouver, BC, Canada",49.2325298,-123.0330701,49.2327115,-123.0327884,4
17902,Commercial BE,2007,11,36XX VICTORIA DR,3600 VICTORIA DR,"3600 VICTORIA DR , Vancouver, BC, Canada",49.2530653,-123.0661615,49.25330957,-123.0657302,4
17903,Commercial BE,2007,11,26XX W BROADWAY AVE,2600 W BROADWAY AVE,"2600 W BROADWAY AVE , Vancouver, BC, Canada",49.2638951,-123.1648728,49.26413056,-123.1645857,4
17904,Commercial BE,2007,11,14XX E BROADWAY AVE,1400 E BROADWAY AVE,"1400 E BROADWAY AVE , Vancouver, BC, Canada",49.2622248,-123.0753245,49.26254127,-123.0748248,4
17905,Commercial BE,2007,11,3XX W GEORGIA ST,300 W GEORGIA ST,"300 W GEORGIA ST , Vancouver, BC, Canada",49.28008,-123.11534,49.28028018,-123.1149174,4
17907,Commercial BE,2007,11,18XX ALBERNI ST,1800 ALBERNI ST,"1800 ALBERNI ST , Vancouver, BC, Canada",49.2921561,-123.1346113,49.29259627,-123.1343868,4
17908,Commercial BE,2007,11,31XX E BROADWAY AVE,3100 E BROADWAY AVE,"3100 E BROADWAY AVE , Vancouver, BC, Canada",49.2617651,-123.0385479,49.2618739,-123.0383595,4
17909,Commercial BE,2007,11,8XX E HASTINGS ST,800 E HASTINGS ST,"800 E HASTINGS ST , Vancouver, BC, Canada",49.2809643,-123.0868638,49.28140461,-123.0866324,4
17910,Commercial BE,2007,11,5XX GORE AVE,500 GORE AVE,"500 GORE AVE , Vancouver, BC, Canada",49.2801969,-123.0971038,49.28040256,-123.0968928,4
17911,Commercial BE,2007,11,14XX W BROADWAY AVE,1400 W BROADWAY AVE,"1400 W BROADWAY AVE , Vancouver, BC, Canada",49.2634151,-123.1363002,49.26386175,-123.136019,4
17912,Commercial BE,2007,11,11XX MAINLAND ST,1100 MAINLAND ST,"1100 MAINLAND ST , Vancouver, BC, Canada",49.2753186,-123.1206295,49.27553857,-123.1203142,4
17913,Commercial BE,2007,11,10XX HAMILTON ST,1000 HAMILTON ST,"1000 HAMILTON ST , Vancouver, BC, Canada",49.2767289,-123.1196065,49.27700386,-123.1191362,4
17914,Commercial BE,2007,11,1XX W PENDER ST,100 W PENDER ST,"100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,49.28123888,-123.1082179,4
17915,Commercial BE,2007,11,1XX W CORDOVA ST,100 W CORDOVA ST,"100 W CORDOVA ST , Vancouver, BC, Canada",49.2828258,-123.1070009,49.28314452,-123.1065812,4
17916,Commercial BE,2007,11,20XX E HASTINGS ST,2000 E HASTINGS ST,"2000 E HASTINGS ST , Vancouver, BC, Canada",49.2810351,-123.0633794,49.28147961,-123.0629414,4
17917,Commercial BE,2007,11,30XX GRANVILLE ST,3000 GRANVILLE ST,"3000 GRANVILLE ST , Vancouver, BC, Canada",49.2587806,-123.1385439,49.25891261,-123.1382303,4
17918,Commercial BE,2007,11,30XX GRANVILLE ST,3000 GRANVILLE ST,"3000 GRANVILLE ST , Vancouver, BC, Canada",49.2587806,-123.1385439,49.25911044,-123.1384087,4
17919,Commercial BE,2007,11,15XX W 1ST AVE,1500 W 1ST AVE,"1500 W 1ST AVE , Vancouver, BC, Canada",49.2712962,-123.140072,49.27151881,-123.1398364,4
17920,Commercial BE,2007,11,61XX FRASER ST,6100 FRASER ST,"6100 FRASER ST , Vancouver, BC, Canada",49.2290778,-123.0905451,49.22949343,-123.0901979,4
17921,Commercial BE,2007,11,20XX BEACH AVE,2000 BEACH AVE,"2000 BEACH AVE , Vancouver, BC, Canada",49.289366,-123.1443713,49.28953062,-123.1440309,4
17922,Commercial BE,2007,11,15XX W 8TH AVE,1500 W 8TH AVE,"1500 W 8TH AVE , Vancouver, BC, Canada",49.2643951,-123.1387601,49.26471689,-123.1385612,4
17923,Commercial BE,2007,11,3XX W GEORGIA ST,300 W GEORGIA ST,"300 W GEORGIA ST , Vancouver, BC, Canada",49.28008,-123.11534,49.28043652,-123.1151361,4
17924,Commercial BE,2007,11,8XX DENMAN ST,800 DENMAN ST,"800 DENMAN ST , Vancouver, BC, Canada",49.2912403,-123.1355415,49.29146034,-123.1354355,4
17925,Commercial BE,2007,11,21XX MAIN ST,2100 MAIN ST,"2100 MAIN ST , Vancouver, BC, Canada",49.2662543,-123.100605,49.26659317,-123.1004657,4
17926,Commercial BE,2007,11,10XX SE MARINE DR,1000 SE MARINE DR,"1000 SE MARINE DR , Vancouver, BC, Canada",49.2109651,-123.0855083,49.21121703,-123.0851498,4
17927,Commercial BE,2007,11,2XX E 11TH AVE,200 E 11TH AVE,"200 E 11TH AVE , Vancouver, BC, Canada",49.2610147,-123.1001378,49.26113511,-123.0998374,4
17928,Commercial BE,2007,11,12XX HORNBY ST,1200 HORNBY ST,"1200 HORNBY ST , Vancouver, BC, Canada",49.27808,-123.12824,49.27850723,-123.1279094,4
17929,Commercial BE,2007,11,14XX HOWE ST,1400 HOWE ST,"1400 HOWE ST , Vancouver, BC, Canada",49.275544,-123.1303874,49.27598105,-123.1300768,4
17930,Commercial BE,2007,11,29XX W 14TH AVE,2900 W 14TH AVE,"2900 W 14TH AVE , Vancouver, BC, Canada",49.2594551,-123.1704907,49.25993889,-123.1702158,4
17931,Commercial BE,2007,11,16XX W BROADWAY AVE,1600 W BROADWAY AVE,"1600 W BROADWAY AVE , Vancouver, BC, Canada",49.2634951,-123.141234,49.26387063,-123.1408834,4
17932,Commercial BE,2007,11,32XX MAIN ST,3200 MAIN ST,"3200 MAIN ST , Vancouver, BC, Canada",49.2564476,-123.1010344,49.25681883,-123.1008833,4
17933,Commercial BE,2007,11,27XX E HASTINGS ST,2700 E HASTINGS ST,"2700 E HASTINGS ST , Vancouver, BC, Canada",49.2810051,-123.0490593,49.28137554,-123.0485894,4
17934,Commercial BE,2007,11,21XX COMMERCIAL DR,2100 COMMERCIAL DR,"2100 COMMERCIAL DR , Vancouver, BC, Canada",49.2656264,-123.0695036,49.2659013,-123.0690357,4
17935,Commercial BE,2007,11,1XX WATER ST,100 WATER ST,"100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,49.28404223,-123.106191,4
17936,Commercial BE,2007,11,41XX MAIN ST,4100 MAIN ST,"4100 MAIN ST , Vancouver, BC, Canada",49.2486209,-123.100877,49.24906849,-123.100663,4
17937,Commercial BE,2007,11,5XX HOMER ST,500 HOMER ST,"500 HOMER ST , Vancouver, BC, Canada",49.2825265,-123.1119735,49.28267999,-123.1118248,4
17938,Commercial BE,2007,11,1XX E 15TH AVE,100 E 15TH AVE,"100 E 15TH AVE , Vancouver, BC, Canada",49.2573851,-123.1029311,49.25787464,-123.1024453,4
17939,Commercial BE,2007,11,10XX ROBSON ST,1000 ROBSON ST,"1000 ROBSON ST , Vancouver, BC, Canada",49.28333,-123.12328,49.2835671,-123.1229725,4
17940,Commercial BE,2007,11,15XX ROBSON ST,1500 ROBSON ST,"1500 ROBSON ST , Vancouver, BC, Canada",49.2886363,-123.1313318,49.28900827,-123.1308524,4
17941,Commercial BE,2007,11,30XX E HASTINGS ST,3000 E HASTINGS ST,"3000 E HASTINGS ST , Vancouver, BC, Canada",49.2809951,-123.0416122,49.28139374,-123.041366,4
17942,Commercial BE,2007,11,6XX W BROADWAY AVE,600 W BROADWAY AVE,"600 W BROADWAY AVE , Vancouver, BC, Canada",49.2631451,-123.117715,49.26336492,-123.1172597,4
17943,Commercial BE,2007,11,6XX W BROADWAY AVE,600 W BROADWAY AVE,"600 W BROADWAY AVE , Vancouver, BC, Canada",49.2631451,-123.117715,49.26349368,-123.1172294,4
17944,Commercial BE,2007,11,35XX SE MARINE DR,3500 SE MARINE DR,"3500 SE MARINE DR , Vancouver, BC, Canada",49.2077628,-123.0290879,49.20817138,-123.0288292,4
17945,Commercial BE,2007,11,82XX ROSS ST,8200 ROSS ST,"8200 ROSS ST , Vancouver, BC, Canada",49.2109398,-123.0838151,49.21120244,-123.0834414,4
17946,Commercial BE,2007,11,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,49.26347596,-123.1196307,4
17947,Commercial BE,2007,11,5XX W 7TH AVE,500 W 7TH AVE,"500 W 7TH AVE , Vancouver, BC, Canada",49.2648169,-123.1149734,49.26493253,-123.1148365,4
17948,Commercial BE,2007,11,10XX SE MARINE DR,1000 SE MARINE DR,"1000 SE MARINE DR , Vancouver, BC, Canada",49.2109651,-123.0855083,49.21124905,-123.0852611,4
17949,Commercial BE,2007,11,8XX POWELL ST,800 POWELL ST,"800 POWELL ST , Vancouver, BC, Canada",49.2828251,-123.086837,49.28298064,-123.0867081,4
17950,Commercial BE,2007,11,18XX ROBSON ST,1800 ROBSON ST,"1800 ROBSON ST , Vancouver, BC, Canada",49.2914454,-123.1356785,49.29167368,-123.1355431,4
17951,Commercial BE,2007,11,1XX WATER ST,100 WATER ST,"100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,49.28389426,-123.1063684,4
17952,Commercial BE,2007,11,28XX W 4TH AVE,2800 W 4TH AVE,"2800 W 4TH AVE , Vancouver, BC, Canada",49.2682351,-123.1685228,49.26860509,-123.1681359,4
17953,Commercial BE,2007,11,11XX FRANKLIN ST,1100 FRANKLIN ST,"1100 FRANKLIN ST , Vancouver, BC, Canada",49.2821847,-123.0810268,49.28237585,-123.0805817,4
17954,Commercial BE,2007,11,6XX MAIN ST,600 MAIN ST,"600 MAIN ST , Vancouver, BC, Canada",49.2793174,-123.0995343,49.27950649,-123.0990552,4
17955,Commercial BE,2007,11,35XX CORNETT RD,3500 CORNETT RD,"3500 CORNETT RD , Vancouver, BC, Canada",49.2610999,-123.0282566,49.26157512,-123.0280425,4
17956,Commercial BE,2007,11,1XX SW MARINE DR,100 SW MARINE DR,"100 SW MARINE DR , Vancouver, BC, Canada",49.2122467,-123.10862,49.21266981,-123.1083448,4
17957,Commercial BE,2007,11,55XX DUNBAR ST,5500 DUNBAR ST,"5500 DUNBAR ST , Vancouver, BC, Canada",49.23632,-123.1852051,49.23654024,-123.1849702,4
17958,Commercial BE,2007,11,11XX HOWE ST,1100 HOWE ST,"1100 HOWE ST , Vancouver, BC, Canada",49.278619,-123.1257033,49.27883711,-123.1254009,4
17959,Commercial BE,2007,11,12XX GRANVILLE ST,1200 GRANVILLE ST,"1200 GRANVILLE ST , Vancouver, BC, Canada",49.2769284,-123.1262661,49.27719319,-123.1258542,4
17960,Commercial BE,2007,11,17XX E HASTINGS ST,1700 E HASTINGS ST,"1700 E HASTINGS ST , Vancouver, BC, Canada",49.2811051,-123.0701898,49.28121011,-123.0700447,4
17961,Commercial BE,2007,11,64XX INVERNESS ST,6400 INVERNESS ST,"6400 INVERNESS ST , Vancouver, BC, Canada",49.226757,-123.0798097,49.22722743,-123.0795273,4
17962,Commercial BE,2007,11,13XX E HASTINGS ST,1300 E HASTINGS ST,"1300 E HASTINGS ST , Vancouver, BC, Canada",49.2811951,-123.0768685,49.28129764,-123.0765854,4
17963,Commercial BE,2007,11,12XX CLARK DR,1200 CLARK DR,"1200 CLARK DR , Vancouver, BC, Canada",49.2739241,-123.0770735,49.2743545,-123.0769005,4
17964,Commercial BE,2007,11,3XX WATER ST,300 WATER ST,"300 WATER ST , Vancouver, BC, Canada",49.2842264,-123.1090181,49.28444853,-123.1088657,4
17965,Commercial BE,2007,11,34XX MAIN ST,3400 MAIN ST,"3400 MAIN ST , Vancouver, BC, Canada",49.2549518,-123.1008762,49.25515063,-123.1007306,4
17966,Commercial BE,2007,11,43XX MAIN ST,4300 MAIN ST,"4300 MAIN ST , Vancouver, BC, Canada",49.2465995,-123.1010242,49.24705116,-123.1005348,4
17967,Commercial BE,2007,11,20XX YORK AVE,2000 YORK AVE,"2000 YORK AVE , Vancouver, BC, Canada",49.2714751,-123.1504241,49.27191555,-123.1499373,4
17968,Commercial BE,2007,11,1XX WATER ST,100 WATER ST,"100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,49.28391611,-123.1063972,4
17969,Commercial BE,2007,11,1XX DUNSMUIR ST,100 DUNSMUIR ST,"100 DUNSMUIR ST , Vancouver, BC, Canada",49.2797972,-123.1108353,49.2802668,-123.1107039,4
17970,Commercial BE,2007,11,48XX HEATHER ST,4800 HEATHER ST,"4800 HEATHER ST , Vancouver, BC, Canada",49.2420796,-123.1204751,49.24218129,-123.1201721,4
17971,Commercial BE,2007,11,6XX ABBOTT ST,600 ABBOTT ST,"600 ABBOTT ST , Vancouver, BC, Canada",49.2795536,-123.1074751,49.28003439,-123.1072222,4
17972,Commercial BE,2007,11,2XX ABBOTT ST,200 ABBOTT ST,"200 ABBOTT ST , Vancouver, BC, Canada",49.2836689,-123.1062434,49.28413487,-123.1059678,4
17973,Commercial BE,2007,11,1XX WATER ST,100 WATER ST,"100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,49.28402713,-123.1063032,4
17974,Commercial BE,2007,11,11XX VERNON DR,1100 VERNON DR,"1100 VERNON DR , Vancouver, BC, Canada",49.2748509,-123.0784339,49.27503398,-123.0783074,4
17975,Commercial BE,2007,11,1XX DUNLEVY AVE,100 DUNLEVY AVE,"100 DUNLEVY AVE , Vancouver, BC, Canada",49.283901,-123.0950641,49.28413653,-123.0949255,4
17976,Commercial BE,2007,11,26XX W 16TH AVE,2600 W 16TH AVE,"2600 W 16TH AVE , Vancouver, BC, Canada",49.2573856,-123.1651059,49.25751541,-123.1648137,4
17977,Commercial BE,2007,11,9XX SEYMOUR ST,900 SEYMOUR ST,"900 SEYMOUR ST , Vancouver, BC, Canada",49.27925,-123.12051,49.279465,-123.1203545,4
17978,Commercial BE,2007,11,13XX RICHARDS ST,1300 RICHARDS ST,"1300 RICHARDS ST , Vancouver, BC, Canada",49.27452,-123.1258,49.2749614,-123.1254475,4
17979,Commercial BE,2007,11,11XX FRANKLIN ST,1100 FRANKLIN ST,"1100 FRANKLIN ST , Vancouver, BC, Canada",49.2821847,-123.0810268,49.28233323,-123.0809057,4
17980,Commercial BE,2007,11,34XX BRIDGEWAY,3400 BRIDGEWAY,"3400 BRIDGEWAY , Vancouver, BC, Canada",49.2889079,-123.0308727,49.28929888,-123.0306163,4
17981,Commercial BE,2007,11,1XX W 49TH AVE,100 W 49TH AVE,"100 W 49TH AVE , Vancouver, BC, Canada",49.2256751,-123.1085949,49.22608101,-123.1082217,4
17982,Commercial BE,2007,11,1XX W PENDER ST,100 W PENDER ST,"100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,49.2811126,-123.1080956,4
17983,Commercial BE,2007,11,85XX ONTARIO ST,8500 ONTARIO ST,"8500 ONTARIO ST , Vancouver, BC, Canada",49.2067522,-123.1066568,49.20692932,-123.1063891,4
17984,Commercial BE,2007,11,64XX INVERNESS ST,6400 INVERNESS ST,"6400 INVERNESS ST , Vancouver, BC, Canada",49.226757,-123.0798097,49.22716001,-123.0793709,4
17985,Commercial BE,2007,11,6XX SMITHE ST,600 SMITHE ST,"600 SMITHE ST , Vancouver, BC, Canada",49.2796551,-123.1206474,49.27985881,-123.1204323,4
17986,Commercial BE,2007,11,36XX VICTORIA DR,3600 VICTORIA DR,"3600 VICTORIA DR , Vancouver, BC, Canada",49.2530653,-123.0661615,49.25343341,-123.0659896,4
17987,Commercial BE,2007,11,6XX MARKET HILL,600 MARKET HILL,"600 MARKET HILL , Vancouver, BC, Canada",49.2671346,-123.1196316,49.26734729,-123.119152,4
17988,Commercial BE,2007,11,22XX W 4TH AVE,2200 W 4TH AVE,"2200 W 4TH AVE , Vancouver, BC, Canada",49.26791,-123.15588,49.26840022,-123.1557233,4
17989,Commercial BE,2007,11,18XX FIR ST,1800 FIR ST,"1800 FIR ST , Vancouver, BC, Canada",49.2695614,-123.1406751,49.26974632,-123.1404752,4
17990,Commercial BE,2007,11,1XX MILROSS AVE,100 MILROSS AVE,"100 MILROSS AVE , Vancouver, BC, Canada",49.2759544,-123.101899,49.27642154,-123.101626,4
17991,Commercial BE,2007,11,31XX GRANVILLE ST,3100 GRANVILLE ST,"3100 GRANVILLE ST , Vancouver, BC, Canada",49.2578505,-123.1385746,49.2579885,-123.1384649,4
17992,Commercial BE,2007,11,13XX E HASTINGS ST,1300 E HASTINGS ST,"1300 E HASTINGS ST , Vancouver, BC, Canada",49.2811951,-123.0768685,49.28143575,-123.0765882,4
17993,Commercial BE,2007,11,16XX E HASTINGS ST,1600 E HASTINGS ST,"1600 E HASTINGS ST , Vancouver, BC, Canada",49.2811246,-123.0723687,49.28128458,-123.0718701,4
17994,Commercial BE,2007,11,10XX SE MARINE DR,1000 SE MARINE DR,"1000 SE MARINE DR , Vancouver, BC, Canada",49.2109651,-123.0855083,49.21111149,-123.0853328,4
17995,Commercial BE,2007,11,29XX GRANVILLE ST,2900 GRANVILLE ST,"2900 GRANVILLE ST , Vancouver, BC, Canada",49.2597074,-123.1385044,49.25983658,-123.1382406,4
17996,Commercial BE,2007,11,16XX BAYSHORE DR,1600 BAYSHORE DR,"1600 BAYSHORE DR , Vancouver, BC, Canada",49.2913563,-123.1295725,49.29158096,-123.1291986,4
17997,Commercial BE,2007,11,7XX W 15TH AVE,700 W 15TH AVE,"700 W 15TH AVE , Vancouver, BC, Canada",49.2575851,-123.1202407,49.25786127,-123.1197732,4
17998,Commercial BE,2007,11,38XX MAIN ST,3800 MAIN ST,"3800 MAIN ST , Vancouver, BC, Canada",49.2510266,-123.1008651,49.25132246,-123.1005921,4
17999,Commercial BE,2007,11,77XX CHAMPLAIN CRES,7700 CHAMPLAIN CRES,"7700 CHAMPLAIN CRES , Vancouver, BC, Canada",49.2142515,-123.0297512,49.21437476,-123.0294216,4
18000,Commercial BE,2007,11,11XX BURRARD ST,1100 BURRARD ST,"1100 BURRARD ST , Vancouver, BC, Canada",49.27968,-123.12763,49.27981785,-123.127464,4
18001,Commercial BE,2007,11,8XX CAMBIE ST,800 CAMBIE ST,"800 CAMBIE ST , Vancouver, BC, Canada",49.2779797,-123.1150193,49.27830054,-123.1148467,4
18002,Commercial BE,2007,11,37XX W 7TH AVE,3700 W 7TH AVE,"3700 W 7TH AVE , Vancouver, BC, Canada",49.2659252,-123.186026,49.26622934,-123.1858811,4
18003,Commercial BE,2007,11,30XX GRANDVIEW HWY,3000 GRANDVIEW HWY,"3000 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580051,-123.0413698,49.25843819,-123.0409548,4
18004,Commercial BE,2007,11,6XX SMITHE ST,600 SMITHE ST,"600 SMITHE ST , Vancouver, BC, Canada",49.2796551,-123.1206474,49.27993682,-123.1203092,4
18005,Commercial BE,2007,11,26XX GRANVILLE ST,2600 GRANVILLE ST,"2600 GRANVILLE ST , Vancouver, BC, Canada",49.2624943,-123.138405,49.26276645,-123.1379896,4
18006,Commercial BE,2007,11,5XX E 5TH AVE,500 E 5TH AVE,"500 E 5TH AVE , Vancouver, BC, Canada",49.2660847,-123.0927606,49.26632018,-123.0925141,4
18007,Commercial BE,2007,11,5XX ROBSON ST,500 ROBSON ST,"500 ROBSON ST , Vancouver, BC, Canada",49.28017,-123.11831,49.28059416,-123.1180332,4
18008,Commercial BE,2007,11,15XX DISCOVERY ST,1500 DISCOVERY ST,"1500 DISCOVERY ST , Vancouver, BC, Canada",49.2733778,-123.2024333,49.27381123,-123.2020137,4
18009,Commercial BE,2007,11,3XX JERVIS ST,300 JERVIS ST,"300 JERVIS ST , Vancouver, BC, Canada",49.2898703,-123.1239565,49.29001666,-123.1238396,4
18010,Commercial BE,2007,11,46XX ARBUTUS ST,4600 ARBUTUS ST,"4600 ARBUTUS ST , Vancouver, BC, Canada",49.2443145,-123.1531856,49.24462359,-123.1529026,4
18011,Commercial BE,2007,11,25XX MAIN ST,2500 MAIN ST,"2500 MAIN ST , Vancouver, BC, Canada",49.26262,-123.10057,49.2630813,-123.1000777,4
18012,Commercial BE,2007,11,2XX KEEFER ST,200 KEEFER ST,"200 KEEFER ST , Vancouver, BC, Canada",49.2793341,-123.0994967,49.27972273,-123.099195,4
18013,Commercial BE,2007,11,10XX SE MARINE DR,1000 SE MARINE DR,"1000 SE MARINE DR , Vancouver, BC, Canada",49.2109651,-123.0855083,49.21129027,-123.0850416,4
18014,Commercial BE,2007,11,5XX ROBSON ST,500 ROBSON ST,"500 ROBSON ST , Vancouver, BC, Canada",49.28017,-123.11831,49.2805726,-123.1181607,4
18015,Commercial BE,2007,11,26XX W 16TH AVE,2600 W 16TH AVE,"2600 W 16TH AVE , Vancouver, BC, Canada",49.2573856,-123.1651059,49.2577474,-123.1649726,4
18016,Commercial BE,2007,11,16XX W 75TH AVE,1600 W 75TH AVE,"1600 W 75TH AVE , Vancouver, BC, Canada",49.2053954,-123.1452709,49.20557013,-123.1450865,4
18017,Commercial BE,2007,11,18XX STAINSBURY AVE,1800 STAINSBURY AVE,"1800 STAINSBURY AVE , Vancouver, BC, Canada",49.252184,-123.0677747,49.25249214,-123.067584,4
18018,Commercial BE,2007,11,42XX ARBUTUS ST,4200 ARBUTUS ST,"4200 ARBUTUS ST , Vancouver, BC, Canada",49.2479282,-123.1530951,49.24817813,-123.1528709,4
18019,Commercial BE,2007,11,11XX HOMER ST,1100 HOMER ST,"1100 HOMER ST , Vancouver, BC, Canada",49.2761714,-123.1216119,49.27656932,-123.1213644,4
18020,Commercial BE,2007,11,31XX GRANDVIEW HWY,3100 GRANDVIEW HWY,"3100 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580051,-123.0388483,49.25828555,-123.0385942,4
18021,Commercial BE,2007,11,35XX PORTER ST,3500 PORTER ST,"3500 PORTER ST , Vancouver, BC, Canada",49.253305,-123.0668768,49.25350144,-123.0667025,4
18022,Commercial BE,2007,11,41XX KNIGHT ST,4100 KNIGHT ST,"4100 KNIGHT ST , Vancouver, BC, Canada",49.248525,-123.0759851,49.2489155,-123.0756362,4
18023,Commercial BE,2007,11,16XX HORNBY ST,1600 HORNBY ST,"1600 HORNBY ST , Vancouver, BC, Canada",49.27398,-123.13412,49.27410703,-123.1338975,4
18024,Commercial BE,2007,11,1XX DUNSMUIR ST,100 DUNSMUIR ST,"100 DUNSMUIR ST , Vancouver, BC, Canada",49.2797972,-123.1108353,49.28011944,-123.1107294,4
18025,Commercial BE,2007,11,1XX E 15TH AVE,100 E 15TH AVE,"100 E 15TH AVE , Vancouver, BC, Canada",49.2573851,-123.1029311,49.25764479,-123.1025088,4
