"","X","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_blk","full_address","lat","lon","cid","lat_offset","lon_offset"
"14975",15168,"Commercial Break and Enter",2014,11,"31XX HEATHER ST","3100 HEATHER ST"," 3100 HEATHER ST, Vancouver, BC, Canada",49.2574934,-123.1198353,1,49.2577127339138,-123.119586728895
"14976",15169,"Commercial Break and Enter",2014,11,"7XX W HASTINGS ST","700 W HASTINGS ST"," 700 W HASTINGS ST, Vancouver, BC, Canada",49.2852954,-123.114099,1,49.2855856405564,-123.113632259036
"14977",15170,"Commercial Break and Enter",2014,11,"8XX AVISON WAY","800 AVISON WAY"," 800 AVISON WAY, Vancouver, BC, Canada",49.2979379,-123.1311265,1,49.2982066013894,-123.130672809879
"14978",15171,"Commercial Break and Enter",2014,11,"25XX MAIN ST","2500 MAIN ST"," 2500 MAIN ST, Vancouver, BC, Canada",49.26262,-123.10057,1,49.2628140715994,-123.100437866521
"14979",15173,"Commercial Break and Enter",2014,11,"7XX W PENDER ST","700 W PENDER ST"," 700 W PENDER ST, Vancouver, BC, Canada",49.2848,-123.11562,1,49.2849773885321,-123.115297826857
"14980",15174,"Commercial Break and Enter",2014,11,"12XX BURRARD ST","1200 BURRARD ST"," 1200 BURRARD ST, Vancouver, BC, Canada",49.27857,-123.1293,1,49.2788486285048,-123.128833959431
"14981",15175,"Commercial Break and Enter",2014,11,"10XX GRANVILLE ST","1000 GRANVILLE ST"," 1000 GRANVILLE ST, Vancouver, BC, Canada",49.2790092,-123.1231334,1,49.2791827526504,-123.12296186179
"14982",15176,"Commercial Break and Enter",2014,11,"13XX W 14TH AVE","1300 W 14TH AVE"," 1300 W 14TH AVE, Vancouver, BC, Canada",49.2587151,-123.1341021,1,49.2591087866352,-123.133977008318
"14983",15177,"Commercial Break and Enter",2014,11,"10XX GRANVILLE ST","1000 GRANVILLE ST"," 1000 GRANVILLE ST, Vancouver, BC, Canada",49.2790092,-123.1231334,1,49.2794146170498,-123.122803976191
"14984",15178,"Commercial Break and Enter",2014,11,"36XX W 16TH AVE","3600 W 16TH AVE"," 3600 W 16TH AVE, Vancouver, BC, Canada",49.2577251,-123.1853528,1,49.2581725462572,-123.185113973453
"14985",15179,"Commercial Break and Enter",2014,11,"7XX THURLOW ST","700 THURLOW ST"," 700 THURLOW ST, Vancouver, BC, Canada",49.2854289,-123.1233068,1,49.2858763966101,-123.123138245631
"14986",15180,"Commercial Break and Enter",2014,11,"18XX ADANAC ST","1800 ADANAC ST"," 1800 ADANAC ST, Vancouver, BC, Canada",49.2774451,-123.0680718,1,49.27792886771,-123.06790984396
"14987",15182,"Commercial Break and Enter",2014,11,"11XX MELVILLE ST","1100 MELVILLE ST"," 1100 MELVILLE ST, Vancouver, BC, Canada",49.28658,-123.12282,1,49.2867971789875,-123.122398588281
"14988",15183,"Commercial Break and Enter",2014,11,"7XX W GEORGIA ST","700 W GEORGIA ST"," 700 W GEORGIA ST, Vancouver, BC, Canada",49.28276,-123.11871,1,49.2832439639862,-123.118366750738
"14989",15184,"Commercial Break and Enter",2014,11,"15XX E 3RD AVE","1500 E 3RD AVE"," 1500 E 3RD AVE, Vancouver, BC, Canada",49.2676649,-123.0732726,1,49.267920464093,-123.073039607089
"14990",15185,"Commercial Break and Enter",2014,11,"1XX E PENDER ST","100 E PENDER ST"," 100 E PENDER ST, Vancouver, BC, Canada",49.28017,-123.10214,1,49.280571182949,-123.10168162809
"14991",15186,"Commercial Break and Enter",2014,11,"1XX WATER ST","100 WATER ST"," 100 WATER ST, Vancouver, BC, Canada",49.2837861,-123.1065744,1,49.2839432965024,-123.106150816123
"14992",15187,"Commercial Break and Enter",2014,11,"22XX ETON ST","2200 ETON ST"," 2200 ETON ST, Vancouver, BC, Canada",49.2873949,-123.0593603,1,49.2878357212408,-123.059101912808
"14993",15188,"Commercial Break and Enter",2014,11,"14XX E 41ST AVE","1400 E 41ST AVE"," 1400 E 41ST AVE, Vancouver, BC, Canada",49.2325751,-123.0768497,1,49.2328060376637,-123.076622090403
"14994",15189,"Commercial Break and Enter",2014,11,"6XX KINGHORNE MEWS","600 KINGHORNE MEWS"," 600 KINGHORNE MEWS, Vancouver, BC, Canada",49.2729964,-123.1314526,1,49.2734351570811,-123.131153154501
"14995",15190,"Commercial Break and Enter",2014,11,"17XX W 7TH AVE","1700 W 7TH AVE"," 1700 W 7TH AVE, Vancouver, BC, Canada",49.2653151,-123.1435223,1,49.2656870609592,-123.14309352414
"14996",15191,"Commercial Break and Enter",2014,11,"9XX BURRARD ST","900 BURRARD ST"," 900 BURRARD ST, Vancouver, BC, Canada",49.2815299,-123.12422,1,49.2818052675828,-123.123846392001
"14997",15192,"Commercial Break and Enter",2014,11,"23XX W 3RD AVE","2300 W 3RD AVE"," 2300 W 3RD AVE, Vancouver, BC, Canada",49.2689851,-123.1576528,1,49.2693556144204,-123.157355244759
"14998",15193,"Commercial Break and Enter",2014,11,"77XX CHAMPLAIN CRES","7700 CHAMPLAIN CRES"," 7700 CHAMPLAIN CRES, Vancouver, BC, Canada",49.2142515,-123.0297512,1,49.214541432439,-123.029633691533
"14999",15194,"Commercial Break and Enter",2014,11,"5XX E 44TH AVE","500 E 44TH AVE"," 500 E 44TH AVE, Vancouver, BC, Canada",49.2300347,-123.0936673,1,49.2301706976611,-123.093434617261
"15000",15195,"Commercial Break and Enter",2014,11,"24XX QUEBEC ST","2400 QUEBEC ST"," 2400 QUEBEC ST, Vancouver, BC, Canada",49.2635701,-123.1027249,1,49.2638966135857,-123.102390380056
"15001",15196,"Commercial Break and Enter",2014,11,"17XX ONTARIO ST","1700 ONTARIO ST"," 1700 ONTARIO ST, Vancouver, BC, Canada",49.2700426,-123.1045351,1,49.2704626367588,-123.104053942865
"15002",15197,"Commercial Break and Enter",2014,11,"28XX HEATHER ST","2800 HEATHER ST"," 2800 HEATHER ST, Vancouver, BC, Canada",49.2603219,-123.1198251,1,49.2605961240163,-123.119497760771
"15003",15198,"Commercial Break and Enter",2014,11,"26XX RUPERT ST","2600 RUPERT ST"," 2600 RUPERT ST, Vancouver, BC, Canada",49.2610581,-123.0336351,1,49.2612171800197,-123.033471477671
"15004",15199,"Commercial Break and Enter",2014,11,"45XX MAIN ST","4500 MAIN ST"," 4500 MAIN ST, Vancouver, BC, Canada",49.2443132,-123.1011347,1,49.244439118693,-123.100711609746
"15005",15200,"Commercial Break and Enter",2014,11,"4XX RAILWAY ST","400 RAILWAY ST"," 400 RAILWAY ST, Vancouver, BC, Canada",49.2848289,-123.0949844,1,49.2851491052848,-123.09459534148
"15006",15201,"Commercial Break and Enter",2014,11,"9XX GRANVILLE ST","900 GRANVILLE ST"," 900 GRANVILLE ST, Vancouver, BC, Canada",49.2800688,-123.1215138,1,49.2801884290814,-123.121187822544
"15007",15202,"Commercial Break and Enter",2014,11,"9XX W 16TH AVE","900 W 16TH AVE"," 900 W 16TH AVE, Vancouver, BC, Canada",49.2569452,-123.1245749,1,49.2572462581656,-123.124369698036
"15008",15203,"Commercial Break and Enter",2014,11,"19XX BARCLAY ST","1900 BARCLAY ST"," 1900 BARCLAY ST, Vancouver, BC, Canada",49.2910659,-123.1393804,1,49.2914265937211,-123.139247978529
"15009",15204,"Commercial Break and Enter",2014,11,"10XX W BROADWAY AVE","1000 W BROADWAY AVE"," 1000 W BROADWAY AVE, Vancouver, BC, Canada",49.2632851,-123.12681,1,49.2637202515212,-123.126534416521
"15010",15206,"Commercial Break and Enter",2014,11,"26XX MAIN ST","2600 MAIN ST"," 2600 MAIN ST, Vancouver, BC, Canada",49.26186,-123.10061,1,49.262306337792,-123.100124377439
"15011",15207,"Commercial Break and Enter",2014,11,"1XX N VICTORIA DR","100 N VICTORIA DR"," 100 N VICTORIA DR, Vancouver, BC, Canada",49.2838122,-123.0652859,1,49.2840790423935,-123.064920370424
"15012",15208,"Commercial Break and Enter",2014,11,"14XX W 71ST AVE","1400 W 71ST AVE"," 1400 W 71ST AVE, Vancouver, BC, Canada",49.2069451,-123.137933,1,49.2071598250938,-123.137768787489
"15013",15209,"Commercial Break and Enter",2014,11,"4XX RAILWAY ST","400 RAILWAY ST"," 400 RAILWAY ST, Vancouver, BC, Canada",49.2848289,-123.0949844,1,49.284939077937,-123.094828585789
"15014",15210,"Commercial Break and Enter",2014,11,"5XX W HASTINGS ST","500 W HASTINGS ST"," 500 W HASTINGS ST, Vancouver, BC, Canada",49.2840058,-123.11209,1,49.2844071251674,-123.111841862772
"15015",15211,"Commercial Break and Enter",2014,11,"32XX VANNESS AVE","3200 VANNESS AVE"," 3200 VANNESS AVE, Vancouver, BC, Canada",49.2404459,-123.0375993,1,49.2406632024449,-123.0374065235
"15016",15212,"Commercial Break and Enter",2014,11,"81XX CHAMPLAIN CRES","8100 CHAMPLAIN CRES"," 8100 CHAMPLAIN CRES, Vancouver, BC, Canada",49.2112909,-123.0290768,1,49.2114291908974,-123.028613966273
"15017",15213,"Commercial Break and Enter",2014,11,"86XX LOGAN ST","8600 LOGAN ST"," 8600 LOGAN ST, Vancouver, BC, Canada",49.2082291,-123.1247744,1,49.2083346572274,-123.12460401175
"15018",15214,"Commercial Break and Enter",2014,11,"65XX MAIN ST","6500 MAIN ST"," 6500 MAIN ST, Vancouver, BC, Canada",49.2255246,-123.1015051,1,49.2259304698648,-123.101072849448
"15019",15215,"Commercial Break and Enter",2014,11,"51XX MAIN ST","5100 MAIN ST"," 5100 MAIN ST, Vancouver, BC, Canada",49.2389102,-123.1013445,1,49.2392938354374,-123.101088655496
"15020",15216,"Commercial Break and Enter",2014,11,"6XX GORE AVE","600 GORE AVE"," 600 GORE AVE, Vancouver, BC, Canada",49.2793271,-123.0969992,1,49.2795717334183,-123.096534744921
"15021",15217,"Commercial Break and Enter",2014,11,"16XX W 2ND AVE","1600 W 2ND AVE"," 1600 W 2ND AVE, Vancouver, BC, Canada",49.2695751,-123.1410228,1,49.2697049102361,-123.140531901933
"15022",15218,"Commercial Break and Enter",2014,11,"29XX PRINCE EDWARD ST","2900 PRINCE EDWARD ST"," 2900 PRINCE EDWARD ST, Vancouver, BC, Canada",49.2591024,-123.0961144,1,49.2593256999956,-123.09565136874
"15023",15219,"Commercial Break and Enter",2014,11,"8XX SW MARINE DR","800 SW MARINE DR"," 800 SW MARINE DR, Vancouver, BC, Canada",49.2068501,-123.1246164,1,49.2073145664832,-123.124297259076
"15024",15220,"Commercial Break and Enter",2014,11,"6XX GORE AVE","600 GORE AVE"," 600 GORE AVE, Vancouver, BC, Canada",49.2793271,-123.0969992,1,49.2796122716898,-123.09668694233
"15025",15221,"Commercial Break and Enter",2014,11,"6XX GORE AVE","600 GORE AVE"," 600 GORE AVE, Vancouver, BC, Canada",49.2793271,-123.0969992,1,49.2797015991933,-123.096513463871
"15026",15222,"Commercial Break and Enter",2014,11,"30XX E 56TH AVE","3000 E 56TH AVE"," 3000 E 56TH AVE, Vancouver, BC, Canada",49.2180745,-123.0435909,1,49.2182120460032,-123.043191366374
"15027",15223,"Commercial Break and Enter",2014,11,"12XX HOWE ST","1200 HOWE ST"," 1200 HOWE ST, Vancouver, BC, Canada",49.277559,-123.1272931,1,49.2779757131591,-123.12680212956
"15028",15224,"Commercial Break and Enter",2014,11,"6XX ROBSON ST","600 ROBSON ST"," 600 ROBSON ST, Vancouver, BC, Canada",49.2807,-123.11942,1,49.2810499656303,-123.119119772736
"15029",15225,"Commercial Break and Enter",2014,11,"20XX DUNDAS ST","2000 DUNDAS ST"," 2000 DUNDAS ST, Vancouver, BC, Canada",49.28454,-123.06334,1,49.2848470450406,-123.063186541309
"15030",15226,"Commercial Break and Enter",2014,11,"3XX E HASTINGS ST","300 E HASTINGS ST"," 300 E HASTINGS ST, Vancouver, BC, Canada",49.2811445,-123.0972288,1,49.2814871563712,-123.096895707267
"15031",15227,"Commercial Break and Enter",2014,11,"68XX VICTORIA DR","6800 VICTORIA DR"," 6800 VICTORIA DR, Vancouver, BC, Canada",49.2221105,-123.0656246,1,49.222423769597,-123.065312606495
"15032",15228,"Commercial Break and Enter",2014,11,"73XX BLAKE ST","7300 BLAKE ST"," 7300 BLAKE ST, Vancouver, BC, Canada",49.2169926,-123.0300696,1,49.217211736869,-123.029905041994
"15033",15229,"Commercial Break and Enter",2014,11,"65XX FRASER ST","6500 FRASER ST"," 6500 FRASER ST, Vancouver, BC, Canada",49.2253933,-123.0906651,1,49.2256514790672,-123.090506729859
"15034",15230,"Commercial Break and Enter",2014,11,"5XX BEATTY ST","500 BEATTY ST"," 500 BEATTY ST, Vancouver, BC, Canada",49.2810072,-123.1084969,1,49.2811212779854,-123.108311031955
"15035",15231,"Commercial Break and Enter",2014,11,"81XX CAMBIE ST","8100 CAMBIE ST"," 8100 CAMBIE ST, Vancouver, BC, Canada",49.2112464,-123.1168756,1,49.2117283205338,-123.11659362744
"15036",15232,"Commercial Break and Enter",2014,11,"9XX CAMBIE ST","900 CAMBIE ST"," 900 CAMBIE ST, Vancouver, BC, Canada",49.27689,-123.1165941,1,49.2770669697486,-123.116375398264
"15037",15233,"Commercial Break and Enter",2014,11,"36XX KINGSWAY AVE","3600 KINGSWAY AVE"," 3600 KINGSWAY AVE, Vancouver, BC, Canada",49.2320214,-123.0267836,1,49.2325006420121,-123.026428998238
"15038",15234,"Commercial Break and Enter",2014,11,"15XX POWELL ST","1500 POWELL ST"," 1500 POWELL ST, Vancouver, BC, Canada",49.2831962,-123.0737542,1,49.2836080285164,-123.073437278601
"15039",15235,"Commercial Break and Enter",2014,11,"3XX E 7TH AVE","300 E 7TH AVE"," 300 E 7TH AVE, Vancouver, BC, Canada",49.2644535,-123.0986328,1,49.2647914441386,-123.098343172133
"15040",15236,"Commercial Break and Enter",2014,11,"8XX COMMERCIAL DR","800 COMMERCIAL DR"," 800 COMMERCIAL DR, Vancouver, BC, Canada",49.27736,-123.07021,1,49.2778064780874,-123.069803150136
"15041",15237,"Commercial Break and Enter",2014,11,"10XX W BROADWAY AVE","1000 W BROADWAY AVE"," 1000 W BROADWAY AVE, Vancouver, BC, Canada",49.2632851,-123.12681,1,49.2634262045925,-123.126700430128
"15042",15238,"Commercial Break and Enter",2014,11,"12XX VENABLES ST","1200 VENABLES ST"," 1200 VENABLES ST, Vancouver, BC, Canada",49.2766651,-123.0796536,1,49.2771290148777,-123.079474957736
"15043",15239,"Commercial Break and Enter",2014,11,"6XX E 64TH AVE","600 E 64TH AVE"," 600 E 64TH AVE, Vancouver, BC, Canada",49.2124749,-123.093064,1,49.2127684595793,-123.092951804275
"15044",15240,"Commercial Break and Enter",2014,11,"18XX BARCLAY ST","1800 BARCLAY ST"," 1800 BARCLAY ST, Vancouver, BC, Canada",49.2900552,-123.1377577,1,49.2902872091679,-123.137299485806
"15045",15241,"Commercial Break and Enter",2014,11,"18XX W 6TH AVE","1800 W 6TH AVE"," 1800 W 6TH AVE, Vancouver, BC, Canada",49.2661851,-123.1458829,1,49.2665922164799,-123.145522423181
"15046",15242,"Commercial Break and Enter",2014,11,"87XX FRENCH ST","8700 FRENCH ST"," 8700 FRENCH ST, Vancouver, BC, Canada",49.2069404,-123.1389847,1,49.2074373226137,-123.138652077958
"15047",15243,"Commercial Break and Enter",2014,11,"3XX KINGSWAY AVE","300 KINGSWAY AVE"," 300 KINGSWAY AVE, Vancouver, BC, Canada",49.2608721,-123.0978249,1,49.2612233349936,-123.097497665222
"15048",15244,"Commercial Break and Enter",2014,11,"27XX E 41ST AVE","2700 E 41ST AVE"," 2700 E 41ST AVE, Vancouver, BC, Canada",49.2326751,-123.0514598,1,49.2328718670979,-123.051079476008
"15049",15245,"Commercial Break and Enter",2014,11,"21XX W 3RD AVE","2100 W 3RD AVE"," 2100 W 3RD AVE, Vancouver, BC, Canada",49.26876,-123.15319,1,49.2691955150765,-123.152922373142
"15050",15246,"Commercial Break and Enter",2014,11,"19XX E 51ST AVE","1900 E 51ST AVE"," 1900 E 51ST AVE, Vancouver, BC, Canada",49.2233594,-123.0676678,1,49.223562015768,-123.067414203727
"15051",15247,"Commercial Break and Enter",2014,11,"3XX W HASTINGS ST","300 W HASTINGS ST"," 300 W HASTINGS ST, Vancouver, BC, Canada",49.28272,-123.11047,1,49.2829675142871,-123.110268111989
"15052",15248,"Commercial Break and Enter",2014,11,"20XX CLARK DR","2000 CLARK DR"," 2000 CLARK DR, Vancouver, BC, Canada",49.2667961,-123.0772036,1,49.2672077252759,-123.077101184006
"15053",15249,"Commercial Break and Enter",2014,11,"15XX SW MARINE DR","1500 SW MARINE DR"," 1500 SW MARINE DR, Vancouver, BC, Canada",49.2049152,-123.1402199,1,49.2052248566314,-123.139856198032
"15054",15250,"Commercial Break and Enter",2014,11,"16XX BAYSHORE DR","1600 BAYSHORE DR"," 1600 BAYSHORE DR, Vancouver, BC, Canada",49.2913563,-123.1295725,1,49.2915951877556,-123.129433556515
"15055",15251,"Commercial Break and Enter",2014,11,"1XX W BROADWAY AVE","100 W BROADWAY AVE"," 100 W BROADWAY AVE, Vancouver, BC, Canada",49.2629351,-123.1070431,1,49.2630830008683,-123.106769923121
"15056",15252,"Commercial Break and Enter",2014,11,"4XX INDUSTRIAL AVE","400 INDUSTRIAL AVE"," 400 INDUSTRIAL AVE, Vancouver, BC, Canada",49.26923,-123.09568,1,49.2697123789343,-123.095198522678
"15057",15253,"Commercial Break and Enter",2014,11,"4XX INDUSTRIAL AVE","400 INDUSTRIAL AVE"," 400 INDUSTRIAL AVE, Vancouver, BC, Canada",49.26923,-123.09568,1,49.269376884449,-123.095188900284
"15058",15254,"Commercial Break and Enter",2014,11,"5XX E HASTINGS ST","500 E HASTINGS ST"," 500 E HASTINGS ST, Vancouver, BC, Canada",49.2810745,-123.0932008,1,49.2812858359835,-123.092903046715
"15059",15255,"Commercial Break and Enter",2014,11,"3XX TERMINAL AVE","300 TERMINAL AVE"," 300 TERMINAL AVE, Vancouver, BC, Canada",49.2722001,-123.0978569,1,49.2724325102055,-123.097673119599
"15060",15256,"Commercial Break and Enter",2014,11,"40XX KNIGHT ST","4000 KNIGHT ST"," 4000 KNIGHT ST, Vancouver, BC, Canada",49.2495043,-123.0758859,1,49.2499326119635,-123.075705688913
"15061",15257,"Commercial Break and Enter",2014,11,"4XX JACKSON AVE","400 JACKSON AVE"," 400 JACKSON AVE, Vancouver, BC, Canada",49.2810618,-123.0932341,1,49.2814973290177,-123.093047821775
"15062",15258,"Commercial Break and Enter",2014,11,"19XX E 11TH AVE","1900 E 11TH AVE"," 1900 E 11TH AVE, Vancouver, BC, Canada",49.2603351,-123.0657399,1,49.2607774776666,-123.065495308108
"15063",15259,"Commercial Break and Enter",2014,11,"9XX GRANVILLE ST","900 GRANVILLE ST"," 900 GRANVILLE ST, Vancouver, BC, Canada",49.2800688,-123.1215138,1,49.280319138529,-123.121072357218
"15064",15260,"Commercial Break and Enter",2014,11,"12XX NELSON ST","1200 NELSON ST"," 1200 NELSON ST, Vancouver, BC, Canada",49.2838761,-123.1304213,1,49.2839919696756,-123.129933350097
"15065",15261,"Commercial Break and Enter",2014,11,"12XX BUTE ST","1200 BUTE ST"," 1200 BUTE ST, Vancouver, BC, Canada",49.2815548,-123.1334774,1,49.2818983850326,-123.133034138385
"15066",15262,"Commercial Break and Enter",2014,11,"14XX E BROADWAY AVE","1400 E BROADWAY AVE"," 1400 E BROADWAY AVE, Vancouver, BC, Canada",49.2622248,-123.0753245,1,49.2623295637323,-123.07513635042
"15067",15263,"Commercial Break and Enter",2014,11,"9XX JERVIS ST","900 JERVIS ST"," 900 JERVIS ST, Vancouver, BC, Canada",49.28599,-123.12971,1,49.2862889170154,-123.12927638313
"15068",15264,"Commercial Break and Enter",2014,11,"16XX CYPRESS ST","1600 CYPRESS ST"," 1600 CYPRESS ST, Vancouver, BC, Canada",49.2714148,-123.1476951,1,49.2716315730731,-123.147389828394
"15069",15265,"Commercial Break and Enter",2014,11,"35XX HUDSON ST","3500 HUDSON ST"," 3500 HUDSON ST, Vancouver, BC, Canada",49.2548202,-123.1349948,1,49.2549982723303,-123.13475081025
"15070",15266,"Commercial Break and Enter",2014,11,"9XX CAMBIE ST","900 CAMBIE ST"," 900 CAMBIE ST, Vancouver, BC, Canada",49.27689,-123.1165941,1,49.2771028204085,-123.116286454115
"15071",15267,"Commercial Break and Enter",2014,11,"12XX BARCLAY ST","1200 BARCLAY ST"," 1200 BARCLAY ST, Vancouver, BC, Canada",49.284547,-123.1294044,1,49.2846906969271,-123.128915220496
"15072",15268,"Commercial Break and Enter",2014,11,"19XX W BROADWAY AVE","1900 W BROADWAY AVE"," 1900 W BROADWAY AVE, Vancouver, BC, Canada",49.2636251,-123.148272,1,49.2640524948831,-123.147818284907
"15073",15269,"Commercial Break and Enter",2014,11,"6XX W HASTINGS ST","600 W HASTINGS ST"," 600 W HASTINGS ST, Vancouver, BC, Canada",49.2846556,-123.1130995,1,49.2848394344129,-123.112916123884
"15074",15270,"Commercial Break and Enter",2014,11,"12XX HARO ST","1200 HARO ST"," 1200 HARO ST, Vancouver, BC, Canada",49.2852861,-123.1282911,1,49.2854806743705,-123.127906458875
"15075",15271,"Commercial Break and Enter",2014,11,"11XX HARO ST","1100 HARO ST"," 1100 HARO ST, Vancouver, BC, Canada",49.2838563,-123.1261119,1,49.2839945201612,-123.12597869602
"15076",15272,"Commercial Break and Enter",2014,11,"10XX HORNBY ST","1000 HORNBY ST"," 1000 HORNBY ST, Vancouver, BC, Canada",49.2802739,-123.1250606,1,49.2806881730772,-123.124721358348
"15077",15273,"Commercial Break and Enter",2014,11,"86XX FREMLIN ST","8600 FREMLIN ST"," 8600 FREMLIN ST, Vancouver, BC, Canada",49.2082584,-123.1272946,1,49.2087257271433,-123.127003927958
"15078",15274,"Commercial Break and Enter",2014,11,"27XX W 4TH AVE","2700 W 4TH AVE"," 2700 W 4TH AVE, Vancouver, BC, Canada",49.2682051,-123.1665324,1,49.2683831668862,-123.166044893139
"15079",15275,"Commercial Break and Enter",2014,11,"1XX E PENDER ST","100 E PENDER ST"," 100 E PENDER ST, Vancouver, BC, Canada",49.28017,-123.10214,1,49.2805388359233,-123.101652339395
"15080",15276,"Commercial Break and Enter",2014,11,"22XX WILLOW ST","2200 WILLOW ST"," 2200 WILLOW ST, Vancouver, BC, Canada",49.265771,-123.1214946,1,49.2662388825594,-123.121387829737
"15081",15277,"Commercial Break and Enter",2014,11,"87XX SELKIRK ST","8700 SELKIRK ST"," 8700 SELKIRK ST, Vancouver, BC, Canada",49.2068463,-123.1332151,1,49.2072580232536,-123.132994885237
"15082",15278,"Commercial Break and Enter",2014,11,"1XX E CORDOVA ST","100 E CORDOVA ST"," 100 E CORDOVA ST, Vancouver, BC, Canada",49.28207,-123.10198,1,49.2825127257468,-123.101863918348
"15083",15279,"Commercial Break and Enter",2014,11,"12XX BARCLAY ST","1200 BARCLAY ST"," 1200 BARCLAY ST, Vancouver, BC, Canada",49.284547,-123.1294044,1,49.2848900267884,-123.129090165612
"15084",15280,"Commercial Break and Enter",2014,11,"7XX W GEORGIA ST","700 W GEORGIA ST"," 700 W GEORGIA ST, Vancouver, BC, Canada",49.28276,-123.11871,1,49.2829190480713,-123.118305054039
"15085",15281,"Commercial Break and Enter",2014,11,"ELDORADO MEWS / KINGSWAY AVE","ELDORADO MEWS / KINGSWAY AVE"," ELDORADO MEWS / KINGSWAY AVE, Vancouver, BC, Canada",49.24606,-123.06708,1,49.2465139598326,-123.06676016385
