"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","full_address","lat","lon","cid","lat_offset","lon_offset"
"12247","Theft From Auto Under $5000",2011,10,"GRANVILLE ST / W 70TH AVE","GRANVILLE ST / W 70TH AVE , Vancouver, BC, Canada",49.28424,-123.1155,3,49.28436,-123.1154
"12248","Theft From Auto Under $5000",2011,10,"1600 E 1ST AVE","1600 E 1ST AVE , Vancouver, BC, Canada",49.2695,-123.0714,3,49.26982,-123.0709
"12249","Theft From Auto Under $5000",2011,10,"300 E 39TH AVE","300 E 39TH AVE , Vancouver, BC, Canada",49.23528,-123.0992,3,49.23577,-123.0989
"12250","Theft From Auto Under $5000",2011,10,"100 W 40TH AVE","100 W 40TH AVE , Vancouver, BC, Canada",49.23455,-123.1082,3,49.23485,-123.1078
"12251","Theft From Auto Under $5000",2011,10,"700 PACIFIC BLVD","700 PACIFIC BLVD , Vancouver, BC, Canada",49.27673,-123.1088,3,49.27716,-123.1087
"12252","Theft From Auto Under $5000",2011,10,"E 4TH AVE / QUEBEC ST","E 4TH AVE / QUEBEC ST , Vancouver, BC, Canada",49.27847,-123.1021,3,49.27893,-123.1018
"12253","Theft From Auto Under $5000",2011,10,"200 E PENDER ST","200 E PENDER ST , Vancouver, BC, Canada",49.28019,-123.0992,3,49.28044,-123.0989
"12254","Theft From Auto Under $5000",2011,10,"2000 W 4TH AVE","2000 W 4TH AVE , Vancouver, BC, Canada",49.26796,-123.1505,3,49.26827,-123.1504
"12255","Theft From Auto Under $5000",2011,10,"3600 WELLINGTON AVE","3600 WELLINGTON AVE , Vancouver, BC, Canada",49.23862,-123.0269,3,49.23902,-123.0268
"12256","Theft From Auto Under $5000",2011,10,"5700 LANCASTER ST","5700 LANCASTER ST , Vancouver, BC, Canada",49.2328,-123.0416,3,49.23305,-123.0412
"12257","Theft From Auto Under $5000",2011,10,"1900 W 17TH AVE","1900 W 17TH AVE , Vancouver, BC, Canada",49.25613,-123.1486,3,49.25638,-123.1482
"12258","Theft From Auto Under $5000",2011,10,"3200 MAPLE ST","3200 MAPLE ST , Vancouver, BC, Canada",49.25711,-123.1505,3,49.25734,-123.1504
"12259","Theft From Auto Under $5000",2011,10,"2300 ETON ST","2300 ETON ST , Vancouver, BC, Canada",49.28738,-123.0574,3,49.28749,-123.0573
"12260","Theft From Auto Under $5000",2011,10,"3200 W 38TH AVE","3200 W 38TH AVE , Vancouver, BC, Canada",49.23746,-123.176,3,49.23769,-123.1756
"12261","Theft From Auto Under $5000",2011,10,"1900 W 17TH AVE","1900 W 17TH AVE , Vancouver, BC, Canada",49.25613,-123.1486,3,49.25657,-123.1482
"12262","Theft From Auto Under $5000",2011,10,"1100 HARO ST","1100 HARO ST , Vancouver, BC, Canada",49.28386,-123.1261,3,49.2842,-123.1257
"12263","Theft From Auto Under $5000",2011,10,"3300 E 25TH AVE","3300 E 25TH AVE , Vancouver, BC, Canada",49.24776,-123.0336,3,49.24791,-123.0331
"12264","Theft From Auto Under $5000",2011,10,"600 W 8TH AVE","600 W 8TH AVE , Vancouver, BC, Canada",49.26404,-123.1177,3,49.26437,-123.1172
"12265","Theft From Auto Under $5000",2011,10,"2100 CORNWALL AVE","2100 CORNWALL AVE , Vancouver, BC, Canada",49.27242,-123.1528,3,49.27287,-123.1527
"12266","Theft From Auto Under $5000",2011,10,"1500 W 11TH AVE","1500 W 11TH AVE , Vancouver, BC, Canada",49.26161,-123.1389,3,49.262,-123.1385
"12267","Theft From Auto Under $5000",2011,10,"400 E 24TH AVE","400 E 24TH AVE , Vancouver, BC, Canada",49.24918,-123.0965,3,49.2495,-123.0963
"12268","Theft From Auto Under $5000",2011,10,"300 E 45TH AVE","300 E 45TH AVE , Vancouver, BC, Canada",49.2292,-123.0992,3,49.22961,-123.099
"12269","Theft From Auto Under $5000",2011,10,"E 26TH AVE / INVERNESS ST","E 26TH AVE / INVERNESS ST , Vancouver, BC, Canada",49.24827,-123.0801,3,49.24837,-123.0797
"12270","Theft From Auto Under $5000",2011,10,"100 E 1ST AVE","100 E 1ST AVE , Vancouver, BC, Canada",49.27003,-123.1024,3,49.27039,-123.1022
"12271","Theft From Auto Under $5000",2011,10,"7800 CAMBIE ST","7800 CAMBIE ST , Vancouver, BC, Canada",49.21401,-123.1166,3,49.21433,-123.1162
"12272","Theft From Auto Under $5000",2011,10,"2500 E 20TH AVE","2500 E 20TH AVE , Vancouver, BC, Canada",49.25228,-123.0549,3,49.25274,-123.0545
"12273","Theft From Auto Under $5000",2011,10,"1000 CHILCO ST","1000 CHILCO ST , Vancouver, BC, Canada",49.29095,-123.1418,3,49.29107,-123.1413
"12274","Theft From Auto Under $5000",2011,10,"2000 NELSON ST","2000 NELSON ST , Vancouver, BC, Canada",49.29126,-123.1418,3,49.29148,-123.1414
"12275","Theft From Auto Under $5000",2011,10,"3600 COMMERCIAL ST","3600 COMMERCIAL ST , Vancouver, BC, Canada",49.2522,-123.0677,3,49.25264,-123.0676
"12276","Theft From Auto Under $5000",2011,10,"1100 HARWOOD ST","1100 HARWOOD ST , Vancouver, BC, Canada",49.27895,-123.1339,3,49.27906,-123.1337
"12277","Theft From Auto Under $5000",2011,10,"2300 WOODLAND DR","2300 WOODLAND DR , Vancouver, BC, Canada",49.26407,-123.0734,3,49.26431,-123.073
"12278","Theft From Auto Under $5000",2011,10,"100 E 5TH AVE","100 E 5TH AVE , Vancouver, BC, Canada",49.26631,-123.1023,3,49.26657,-123.1021
"12279","Theft From Auto Under $5000",2011,10,"W 10TH AVE / WILLOW ST","W 10TH AVE / WILLOW ST , Vancouver, BC, Canada",49.26415,-123.1218,3,49.26436,-123.1215
"12280","Theft From Auto Under $5000",2011,10,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST , Vancouver, BC, Canada",49.2804,-123.1008,3,49.28051,-123.1004
"12281","Theft From Auto Under $5000",2011,10,"HORNBY ST / W PENDER ST","HORNBY ST / W PENDER ST , Vancouver, BC, Canada",49.28005,-123.1257,3,49.28026,-123.1255
"12282","Theft From Auto Under $5000",2011,10,"200 E GEORGIA ST","200 E GEORGIA ST , Vancouver, BC, Canada",49.2784,-123.0995,3,49.27886,-123.0991
"12283","Theft From Auto Under $5000",2011,10,"900 E 8TH AVE","900 E 8TH AVE , Vancouver, BC, Canada",49.26326,-123.085,3,49.26365,-123.0847
"12284","Theft From Auto Under $5000",2011,10,"CARRALL ST / KEEFER PL","CARRALL ST / KEEFER PL , Vancouver, BC, Canada",49.27929,-123.1044,3,49.27974,-123.104
"12285","Theft From Auto Under $5000",2011,10,"3500 KNIGHT ST","3500 KNIGHT ST , Vancouver, BC, Canada",49.25337,-123.0757,3,49.25356,-123.0755
"12287","Theft From Auto Under $5000",2011,10,"6300 BLENHEIM ST","6300 BLENHEIM ST , Vancouver, BC, Canada",49.22949,-123.1785,3,49.22992,-123.1781
"12288","Theft From Auto Under $5000",2011,10,"8100 ST GEORGE ST","8100 ST GEORGE ST , Vancouver, BC, Canada",49.21162,-123.0941,3,49.21178,-123.0938
"12289","Theft From Auto Under $5000",2011,10,"1300 E 19TH AVE","1300 E 19TH AVE , Vancouver, BC, Canada",49.25342,-123.0777,3,49.25368,-123.0772
"12290","Theft From Auto Under $5000",2011,10,"400 E 44TH AVE","400 E 44TH AVE , Vancouver, BC, Canada",49.23007,-123.0971,3,49.23042,-123.0968
"12291","Theft From Auto Under $5000",2011,10,"300 HOMER ST","300 HOMER ST , Vancouver, BC, Canada",49.28384,-123.11,3,49.28433,-123.1097
"12292","Theft From Auto Under $5000",2011,10,"CAMBIE ST / NELSON ST","CAMBIE ST / NELSON ST , Vancouver, BC, Canada",49.28348,-123.1296,3,49.28359,-123.1294
"12293","Theft From Auto Under $5000",2011,10,"1300 HOMER ST","1300 HOMER ST , Vancouver, BC, Canada",49.27396,-123.125,3,49.2741,-123.1247
"12294","Theft From Auto Under $5000",2011,10,"3600 W 48TH AVE","3600 W 48TH AVE , Vancouver, BC, Canada",49.22819,-123.1857,3,49.22859,-123.1854
"12295","Theft From Auto Under $5000",2011,10,"CARRALL ST / W PENDER ST","CARRALL ST / W PENDER ST , Vancouver, BC, Canada",49.2808,-123.106,3,49.28124,-123.1058
"12296","Theft From Auto Under $5000",2011,10,"1800 ADANAC ST","1800 ADANAC ST , Vancouver, BC, Canada",49.27745,-123.0681,3,49.27764,-123.0676
"12297","Theft From Auto Under $5000",2011,10,"4000 PUGET DR","4000 PUGET DR , Vancouver, BC, Canada",49.25126,-123.1713,3,49.25149,-123.171
"12298","Theft From Auto Under $5000",2011,10,"E 61ST AVE / ROSS ST","E 61ST AVE / ROSS ST , Vancouver, BC, Canada",49.21486,-123.0917,3,49.21513,-123.0915
"12299","Theft From Auto Under $5000",2011,10,"2000 E 6TH AVE","2000 E 6TH AVE , Vancouver, BC, Canada",49.26495,-123.0637,3,49.26508,-123.0634
"12300","Theft From Auto Under $5000",2011,10,"400 ROBSON ST","400 ROBSON ST , Vancouver, BC, Canada",49.27943,-123.1171,3,49.27976,-123.1166
"12301","Theft From Auto Under $5000",2011,10,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST , Vancouver, BC, Canada",49.2804,-123.1008,3,49.2809,-123.1004
"12302","Theft From Auto Under $5000",2011,10,"TRAFALGAR ST / W 4TH AVE","TRAFALGAR ST / W 4TH AVE , Vancouver, BC, Canada",49.26035,-123.1649,3,49.26084,-123.1644
"12303","Theft From Auto Under $5000",2011,10,"1600 W BROADWAY AVE","1600 W BROADWAY AVE , Vancouver, BC, Canada",49.2635,-123.1412,3,49.26391,-123.1408
"12304","Theft From Auto Under $5000",2011,10,"3800 ONTARIO ST","3800 ONTARIO ST , Vancouver, BC, Canada",49.25088,-123.1047,3,49.25101,-123.1042
"12305","Theft From Auto Under $5000",2011,10,"100 E 5TH AVE","100 E 5TH AVE , Vancouver, BC, Canada",49.26631,-123.1023,3,49.26664,-123.102
"12306","Theft From Auto Under $5000",2011,10,"500 TAYLOR ST","500 TAYLOR ST , Vancouver, BC, Canada",49.28051,-123.1055,3,49.28095,-123.1051
"12307","Theft From Auto Under $5000",2011,10,"E HASTINGS ST / GORE AVE","E HASTINGS ST / GORE AVE , Vancouver, BC, Canada",49.28137,-123.1009,3,49.28156,-123.1005
"12308","Theft From Auto Under $5000",2011,10,"1300 E 18TH AVE","1300 E 18TH AVE , Vancouver, BC, Canada",49.25434,-123.0776,3,49.25471,-123.0773
"12309","Theft From Auto Under $5000",2011,10,"4600 W 9TH AVE","4600 W 9TH AVE , Vancouver, BC, Canada",49.26463,-123.2123,3,49.2649,-123.2121
"12310","Theft From Auto Under $5000",2011,10,"1600 BEACH AVE","1600 BEACH AVE , Vancouver, BC, Canada",49.284,-123.1419,3,49.28446,-123.1418
"12311","Theft From Auto Under $5000",2011,10,"2100 E 4TH AVE","2100 E 4TH AVE , Vancouver, BC, Canada",49.26669,-123.0617,3,49.26689,-123.0613
"12312","Theft From Auto Under $5000",2011,10,"1500 MCLEAN DR","1500 MCLEAN DR , Vancouver, BC, Canada",49.27135,-123.0752,3,49.27174,-123.0749
"12313","Theft From Auto Under $5000",2011,10,"500 E 43RD AVE","500 E 43RD AVE , Vancouver, BC, Canada",49.23094,-123.0936,3,49.23127,-123.0934
"12314","Theft From Auto Under $5000",2011,10,"900 E 23RD AVE","900 E 23RD AVE , Vancouver, BC, Canada",49.24993,-123.0856,3,49.25016,-123.0853
"12315","Theft From Auto Under $5000",2011,10,"700 E GEORGIA ST","700 E GEORGIA ST , Vancouver, BC, Canada",49.27823,-123.0893,3,49.27857,-123.0888
"12316","Theft From Auto Under $5000",2011,10,"700 HAWKS AVE","700 HAWKS AVE , Vancouver, BC, Canada",49.27819,-123.087,3,49.27856,-123.0868
"12317","Theft From Auto Under $5000",2011,10,"GRAVELEY ST / SALSBURY DR","GRAVELEY ST / SALSBURY DR , Vancouver, BC, Canada",49.27046,-123.067,3,49.27056,-123.0668
"12318","Theft From Auto Under $5000",2011,10,"3400 PORTER ST","3400 PORTER ST , Vancouver, BC, Canada",49.25443,-123.0662,3,49.25487,-123.066
"12319","Theft From Auto Under $5000",2011,10,"5700 FRASER ST","5700 FRASER ST , Vancouver, BC, Canada",49.23276,-123.0905,3,49.23308,-123.0902
"12320","Theft From Auto Under $5000",2011,10,"3200 E 2ND AVE","3200 E 2ND AVE , Vancouver, BC, Canada",49.26834,-123.0362,3,49.26854,-123.0361
"12321","Theft From Auto Under $5000",2011,10,"900 MAIN ST","900 MAIN ST , Vancouver, BC, Canada",49.27661,-123.0997,3,49.27699,-123.0994
"12322","Theft From Auto Under $5000",2011,10,"1800 E 11TH AVE","1800 E 11TH AVE , Vancouver, BC, Canada",49.26034,-123.0679,3,49.26046,-123.0675
"12323","Theft From Auto Under $5000",2011,10,"700 CAMBIE ST","700 CAMBIE ST , Vancouver, BC, Canada",49.27912,-123.1133,3,49.27926,-123.1131
"12324","Theft From Auto Under $5000",2011,10,"5500 ARGYLE ST","5500 ARGYLE ST , Vancouver, BC, Canada",49.2346,-123.0712,3,49.23492,-123.0709
"12325","Theft From Auto Under $5000",2011,10,"2000 E 13TH AVE","2000 E 13TH AVE , Vancouver, BC, Canada",49.25854,-123.0638,3,49.25881,-123.0634
"12326","Theft From Auto Under $5000",2011,10,"5800 OLYMPIC ST","5800 OLYMPIC ST , Vancouver, BC, Canada",49.23383,-123.1895,3,49.23423,-123.1892
"12327","Theft From Auto Under $5000",2011,10,"CAMBIE ST / E0PO BLVD","CAMBIE ST / E0PO BLVD , Vancouver, BC, Canada",49.27913,-123.1136,3,49.27961,-123.1134
"12328","Theft From Auto Under $5000",2011,10,"1800 E 11TH AVE","1800 E 11TH AVE , Vancouver, BC, Canada",49.26034,-123.0679,3,49.26053,-123.0678
"12329","Theft From Auto Under $5000",2011,10,"2100 E 13TH AVE","2100 E 13TH AVE , Vancouver, BC, Canada",49.25852,-123.0619,3,49.25872,-123.0615
"12330","Theft From Auto Under $5000",2011,10,"E CORDOVA ST / JACKSON AVE","E CORDOVA ST / JACKSON AVE , Vancouver, BC, Canada",49.28215,-123.0918,3,49.28231,-123.0913
"12331","Theft From Auto Under $5000",2011,10,"200 E 19TH AVE","200 E 19TH AVE , Vancouver, BC, Canada",49.25377,-123.1007,3,49.25414,-123.1002
"12332","Theft From Auto Under $5000",2011,10,"300 E 64TH AVE","300 E 64TH AVE , Vancouver, BC, Canada",49.2125,-123.0999,3,49.21261,-123.0997
"12333","Theft From Auto Under $5000",2011,10,"1600 W 12TH AVE","1600 W 12TH AVE , Vancouver, BC, Canada",49.2607,-123.1414,3,49.26119,-123.1412
"12334","Theft From Auto Under $5000",2011,10,"1600 FRANCES ST","1600 FRANCES ST , Vancouver, BC, Canada",49.27931,-123.0724,3,49.27973,-123.072
"12335","Theft From Auto Under $5000",2011,10,"5600 FRASER ST","5600 FRASER ST , Vancouver, BC, Canada",49.2338,-123.0903,3,49.23409,-123.0901
"12336","Theft From Auto Under $5000",2011,10,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST , Vancouver, BC, Canada",49.2804,-123.1008,3,49.28075,-123.1006
"12337","Theft From Auto Under $5000",2011,10,"6800 ADERA ST","6800 ADERA ST , Vancouver, BC, Canada",49.22397,-123.1434,3,49.22443,-123.1431
"12338","Theft From Auto Under $5000",2011,10,"3600 MAIN ST","3600 MAIN ST , Vancouver, BC, Canada",49.25288,-123.1007,3,49.25308,-123.1005
"12339","Theft From Auto Under $5000",2011,10,"1900 W 52ND AVE","1900 W 52ND AVE , Vancouver, BC, Canada",49.22408,-123.1497,3,49.22436,-123.1495
"12340","Theft From Auto Under $5000",2011,10,"1000 CANADA PL","1000 CANADA PL , Vancouver, BC, Canada",49.28806,-123.1157,3,49.28827,-123.1154
"12341","Theft From Auto Under $5000",2011,10,"1800 WHYTE AVE","1800 WHYTE AVE , Vancouver, BC, Canada",49.27519,-123.1464,3,49.27546,-123.1463
"12342","Theft From Auto Under $5000",2011,10,"1800 W 4TH AVE","1800 W 4TH AVE , Vancouver, BC, Canada",49.26788,-123.1459,3,49.26811,-123.1456
"12343","Theft From Auto Under $5000",2011,10,"100 UNION ST","100 UNION ST , Vancouver, BC, Canada",49.27752,-123.1019,3,49.27772,-123.1015
"12344","Theft From Auto Under $5000",2011,10,"5600 FRASER ST","5600 FRASER ST , Vancouver, BC, Canada",49.2338,-123.0903,3,49.23394,-123.0902
"12345","Theft From Auto Under $5000",2011,10,"5900 CHESTER ST","5900 CHESTER ST , Vancouver, BC, Canada",49.23087,-123.089,3,49.23114,-123.0887
"12346","Theft From Auto Under $5000",2011,10,"3100 E 5TH AVE","3100 E 5TH AVE , Vancouver, BC, Canada",49.26559,-123.0388,3,49.26572,-123.0383
"12347","Theft From Auto Under $5000",2011,10,"1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.27862,-123.1257,3,49.27887,-123.1255
"12348","Theft From Auto Under $5000",2011,10,"1700 PENDRELL ST","1700 PENDRELL ST , Vancouver, BC, Canada",49.2869,-123.1394,3,49.28727,-123.1391
"12349","Theft From Auto Under $5000",2011,10,"100 KEEFER ST","100 KEEFER ST , Vancouver, BC, Canada",49.27919,-123.102,3,49.27937,-123.1018
"12350","Theft From Auto Under $5000",2011,10,"1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.27862,-123.1257,3,49.27894,-123.1253
"12351","Theft From Auto Under $5000",2011,10,"1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.27862,-123.1257,3,49.27899,-123.1253
"12352","Theft From Auto Under $5000",2011,10,"1600 HARWOOD ST","1600 HARWOOD ST , Vancouver, BC, Canada",49.28377,-123.1411,3,49.28398,-123.1409
"12353","Theft From Auto Under $5000",2011,10,"100 E 22ND AVE","100 E 22ND AVE , Vancouver, BC, Canada",49.25084,-123.1027,3,49.25125,-123.1022
"12354","Theft From Auto Under $5000",2011,10,"2500 YALE ST","2500 YALE ST , Vancouver, BC, Canada",49.29058,-123.0543,3,49.29085,-123.054
"12355","Theft From Auto Under $5000",2011,10,"2800 ST GEORGE ST","2800 ST GEORGE ST , Vancouver, BC, Canada",49.25959,-123.0929,3,49.26006,-123.0926
"12356","Theft From Auto Under $5000",2011,10,"E GEORGIA ST / MAIN ST","E GEORGIA ST / MAIN ST , Vancouver, BC, Canada",49.27852,-123.0984,3,49.27872,-123.098
"12357","Theft From Auto Under $5000",2011,10,"W 33RD AVE / WILLOW ST","W 33RD AVE / WILLOW ST , Vancouver, BC, Canada",49.26415,-123.1218,3,49.26439,-123.1215
"12358","Theft From Auto Under $5000",2011,10,"TERMINAL AVE / THORNTON ST","TERMINAL AVE / THORNTON ST , Vancouver, BC, Canada",49.27293,-123.1009,3,49.27316,-123.1007
"12359","Theft From Auto Under $5000",2011,10,"CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST , Vancouver, BC, Canada",49.2808,-123.106,3,49.28091,-123.1058
"12360","Theft From Auto Under $5000",2011,10,"CLARK DR / E 3RD AVE","CLARK DR / E 3RD AVE , Vancouver, BC, Canada",49.28288,-123.0771,3,49.28325,-123.0769
"12361","Theft From Auto Under $5000",2011,10,"2700 MAIN ST","2700 MAIN ST , Vancouver, BC, Canada",49.261,-123.1008,3,49.26121,-123.1005
"12362","Theft From Auto Under $5000",2011,10,"CHILCO ST / PENDRELL ST","CHILCO ST / PENDRELL ST , Vancouver, BC, Canada",49.28345,-123.1338,3,49.28369,-123.1333
"12363","Theft From Auto Under $5000",2011,10,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST , Vancouver, BC, Canada",49.2804,-123.1008,3,49.28083,-123.1007
"12364","Theft From Auto Under $5000",2011,10,"300 DRAKE ST","300 DRAKE ST , Vancouver, BC, Canada",49.2738,-123.1245,3,49.27412,-123.1243
"12365","Theft From Auto Under $5000",2011,10,"1900 E 3RD AVE","1900 E 3RD AVE , Vancouver, BC, Canada",49.26762,-123.0655,3,49.26799,-123.0651
"12366","Theft From Auto Under $5000",2011,10,"500 E BROADWAY AVE","500 E BROADWAY AVE , Vancouver, BC, Canada",49.26234,-123.0927,3,49.26272,-123.0924
"12367","Theft From Auto Under $5000",2011,10,"1900 E 36TH AVE","1900 E 36TH AVE , Vancouver, BC, Canada",49.23739,-123.0672,3,49.23783,-123.067
"12368","Theft From Auto Under $5000",2011,10,"400 KEEFER ST","400 KEEFER ST , Vancouver, BC, Canada",49.27922,-123.0951,3,49.27952,-123.0947
"12369","Theft From Auto Under $5000",2011,10,"2700 VENABLES ST","2700 VENABLES ST , Vancouver, BC, Canada",49.27657,-123.0491,3,49.27691,-123.0487
"12370","Theft From Auto Under $5000",2011,10,"3100 ADANAC ST","3100 ADANAC ST , Vancouver, BC, Canada",49.27732,-123.0386,3,49.27779,-123.0382
"12371","Theft From Auto Under $5000",2011,10,"600 ABBOTT ST","600 ABBOTT ST , Vancouver, BC, Canada",49.27955,-123.1075,3,49.27983,-123.1071
"12372","Theft From Auto Under $5000",2011,10,"1600 W 8TH AVE","1600 W 8TH AVE , Vancouver, BC, Canada",49.26443,-123.1412,3,49.26492,-123.1408
"12373","Theft From Auto Under $5000",2011,10,"400 SKEENA ST","400 SKEENA ST , Vancouver, BC, Canada",49.28096,-123.0282,3,49.28122,-123.0278
"12374","Theft From Auto Under $5000",2011,10,"400 W 49TH AVE","400 W 49TH AVE , Vancouver, BC, Canada",49.22592,-123.1149,3,49.22623,-123.1147
"12375","Theft From Auto Under $5000",2011,10,"5900 MACKENZIE ST","5900 MACKENZIE ST , Vancouver, BC, Canada",49.23263,-123.1701,3,49.23288,-123.1699
"12376","Mischief Under $5000",2011,10,"600 E 61ST AVE","600 E 61ST AVE , Vancouver, BC, Canada",49.21474,-123.0927,2,49.21502,-123.0924
"12377","Mischief Under $5000",2011,10,"500 E 41ST AVE","500 E 41ST AVE , Vancouver, BC, Canada",49.23284,-123.0944,2,49.23315,-123.094
"12378","Mischief Under $5000",2011,10,"1100 E 51ST AVE","1100 E 51ST AVE , Vancouver, BC, Canada",49.22337,-123.0826,2,49.22371,-123.0823
"12379","Mischief Under $5000",2011,10,"4100 W 14TH AVE","4100 W 14TH AVE , Vancouver, BC, Canada",49.2599,-123.1973,2,49.26033,-123.1971
"12380","Mischief Under $5000",2011,10,"1800 E 15TH AVE","1800 E 15TH AVE , Vancouver, BC, Canada",49.2567,-123.0676,2,49.25716,-123.0672
"12381","Mischief Under $5000",2011,10,"2300 DUNBAR ST","2300 DUNBAR ST , Vancouver, BC, Canada",49.26588,-123.1836,2,49.26607,-123.1832
"12382","Mischief Under $5000",2011,10,"4600 MANOR ST","4600 MANOR ST , Vancouver, BC, Canada",49.24311,-123.0381,2,49.24332,-123.0377
"12383","Mischief Under $5000",2011,10,"2100 LILLOOET ST","2100 LILLOOET ST , Vancouver, BC, Canada",49.26559,-123.0388,2,49.26609,-123.0387
"12384","Mischief Under $5000",2011,10,"CARDERO ST / DAVIE ST","CARDERO ST / DAVIE ST , Vancouver, BC, Canada",49.28596,-123.1376,2,49.28641,-123.1372
"12385","Mischief Under $5000",2011,10,"1500 COAL HARBOUR QUAY","1500 COAL HARBOUR QUAY , Vancouver, BC, Canada",49.2911,-123.1278,2,49.29144,-123.1273
"12386","Mischief Under $5000",2011,10,"3800 W 2ND AVE","3800 W 2ND AVE , Vancouver, BC, Canada",49.27032,-123.1878,2,49.27078,-123.1875
"12387","Mischief Under $5000",2011,10,"200 W 23RD AVE","200 W 23RD AVE , Vancouver, BC, Canada",49.24988,-123.1102,2,49.25004,-123.1097
"12388","Mischief Under $5000",2011,10,"1700 BARCLAY ST","1700 BARCLAY ST , Vancouver, BC, Canada",49.28903,-123.1362,2,49.28948,-123.1359
"12389","Mischief Under $5000",2011,10,"3600 E 45TH AVE","3600 E 45TH AVE , Vancouver, BC, Canada",49.22913,-123.0261,2,49.2293,-123.0257
"12390","Mischief Under $5000",2011,10,"2400 E 7TH AVE","2400 E 7TH AVE , Vancouver, BC, Canada",49.26382,-123.0564,2,49.26414,-123.0562
